model,quantization,language,problem,pass
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_8_sum_product,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,0
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,0
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,0
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_124_valid_date,0
codellama-7b,16bit,java,HumanEval_124_valid_date,1
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,1
codellama-7b,16bit,java,HumanEval_148_bf,1
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_148_bf,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_117_select_words,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_69_search,0
codellama-7b,16bit,java,HumanEval_69_search,1
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_81_numerical_letter_grade,0
codellama-7b,16bit,java,HumanEval_63_fibfib,1
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_63_fibfib,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_75_is_multiply_prime,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_162_string_to_md5,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_107_even_odd_palindrome,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_134_check_if_last_char_is_a_letter,0
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_28_concatenate,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_23_strlen,1
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,1
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,1
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_89_encrypt,1
codellama-7b,16bit,java,HumanEval_89_encrypt,1
codellama-7b,16bit,java,HumanEval_89_encrypt,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,0
codellama-7b,16bit,java,HumanEval_73_smallest_change,1
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_64_vowels_count,0
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_86_anti_shuffle,1
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_67_fruit_distribution,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
codellama-7b,16bit,java,HumanEval_100_make_a_pile,0
